name,sku,brand,confidence,source
WERHE ® Profesjonalne 5 x brzeszczoty do piły szablastej do drewna i gałęzi – C 240 mm S1531L – bardzo długie – wysokiej jakości stal HCS – szybkie cięcie grubych warstw,7NS1531L,WERHE,0.85,agent
"WERHE ® Profi – 5 x Holz & Äste Säbelsägeblätter – C 240mm S1531L Extra Lang – Hochwertiges HCS Stahl – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Makita Fuchsschwanz",7NS1531L,WERHE,0.85,agent
"WERHE ® Profi - 1 x Stein Säbelsägeblatt - C 240 mm S1543HM Stärkste Fuchsschwanz Sägeblatter - Perfekt um Wand Einschneiden in Ziegelstein, Gasbeton, Holz - Kompatibel mit Dewalt, Bosch Sägen",7NS1543HM,WERHE,0.80,agent
"WERHE brzeszczot do piły szablastej do cegły, węglik spiekany, 305 mm",7NS305,WERHE,0.50,rule_new
"WERHE® Brzeszczoty do piły szablastej długość 305 mm 8TPI - brzeszczot z węglików spiekanych - do cięcia żeliwa, stali stopowej, grubego metalu",7NS305,WERHE,0.50,rule_new
"WERHE ® Professional – 5 x drewno i metal ostrza do wyrzynarki – 200 mm S1022VFN bardzo trwałe – szybkie paleta i plastikowe piły do piły do paznokci – kompatybilne z wyrzynarkami Bosch, Makita",7NSS1022VFNn5,WERHE,0.80,review
"WERHE ® Profi – 1 x kamienny brzeszczot do piły szablastycznej – C 240 mm S1543HM najmocniejszy brzeszczot w lisie ogon – idealny do cięcia na ścianie w cegle, gazbetonie, drewnie – kompatybilny z Dewalt, piłami Bosch",7NSS1543HM,WERHE,0.80,review
"WERHE Profesjonalny brzeszczot do piły szablastej do kamienia - C 455 mm S2243HM najmocniejszy brzeszczot do lisa – idealnie nadaje się do nacinania na ścianie w cegle, gazobetonie, drewnie",7NSS2243HM,WERHE,0.50,rule_new
"WERHE ® Profesjonalny brzeszczot do piły szablastej do kamienia - C 455 mm S2243HM najmocniejszy brzeszczot do lisa – idealnie nadaje się do nacinania na ścianie w cegle, gazobetonie, drewnie –",7NSS2243HM,WERHE,0.50,rule_new
"WERHE ® Profesjonalny brzeszczot do piły szablastej do kamienia C 455 mm S2243HM – najmocniejszy brzeszczot do lisa – idealnie nadaje się do nacinania na ścianie w cegle, gazobetonie, drewnie",7NSS2243HM,WERHE,0.50,rule_new
"WERHE ® Profi - 1 x Stein Säbelsägeblatt - C 455 mm S2243HM Stärkste Fuchsschwanz Sägeblatter - Perfekt um Wand Einschneiden in Ziegelstein, Gasbeton, Holz - Kompatibel mit Dewalt, Bosch Sägen",7NSS2243HMn1,WERHE,0.50,rule_new
WERHE® Sägeblattsatz 5tlg S1022VFN/S1531L/S1543HM Metall/Holz/Matrize,7NSZestn5,WERHE,0.80,review
WERHE® Zestaw brzeszczotów 5 cz. S1022VFN/S1531L/S1543HM metal/drewno/matryca,7NSZestn5,WERHE,0.80,review
"WERHE ® Profi – 5 x Holz Stichsägeblätt – C 100mm T101B Fein – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT101B,WERHE,0.80,agent
5 x Profi Stichsägeblatt 100 mm T-Schaft T101D Holz Stichsägeblätter,7NT101D,WERKON,0.70,agent
"WERHE ® Profi – 5 x Holz Stichsägeblätt – C 100mm T101D Extra Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT101D,WERHE,0.80,agent
Nożyki T1044D,7NT1044D,,1.00,apilo
"WERHE 2 x brzeszczoty do wyrzynarki do drewna 250 mm T1044D Jumbo długie – szybkie cięcie grubych warstw – kompatybilne z wyrzynarkami Bosch, Makita",7NT1044D,WERHE,0.80,agent
"WERHE Profesjonalny brzeszczot do wyrzynarki do drewna, C 250 mm, T1044D Jumbo podłużny, szybkie cięcie grubych warstw, kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT1044D,WERHE,0.75,agent
"WERHE ® Profesjonalne - 2 x drewniane ostrza do wyrzynarki - C 250 mm T1044D Jumbo Long - Szybkie cięcie grubych warstw - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT1044D,WERHE,0.80,review
"WERHE ® Profesjonalne - 2 x drewniane ostrza do wyrzynarki - C 250 mm T1044D Jumbo Long - szybkie cięcie grubych warstw - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT1044D,WERHE,0.80,review
"WERHE ® Professional - 2 x Wood Jigsaw Blades - C 250mm T1044D Jumbo Long - Fast Cutting Thick Layers - Compatible with Bosch, Metabo, Milwaukee, Makita Jigsaws",7NT1044D,WERHE,0.80,agent
"WERHE ® Profi – 2 x Holz Stichsägeblätt – C 250mm T1044D Jumbo Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT1044D,WERHE,0.80,agent
WERHE® Brzeszczot do wyrzynarki T118A 5 szt. do cięcia metalu - do precyzyjnego cięcia cienkich blach (1-3 mm) - brzeszczot do metalu do wyrzynarki z uchwytem w kształcie litery T,7NT118A,WERHE,0.80,agent
"T118AHM WERHE® brzeszczot do wyrzynarki do cięcia metalu - do precyzyjnego cięcia cienkich blach (1,6-3,2mm) - brzeszczot do wyrzynarki",7NT118AHM,WERHE,0.70,agent
"WERHE® Zestaw 5 brzeszczotów WERHE® T118A do wyrzynarki – Precyzyjne cięcie cienkich blach (1-3 mm) – Brzeszczot HSS do metalu z trzpieniem T, trwały i wszechstronny",7NT118An5,WERHE,0.80,review
"WERHE Brzeszczoty do wyrzynarki T118B HSS – do grubych blach 2,5–6,0 mm – czyste cięcia metalu bez gratu – 5-pak – trzpień T, 92 mm, podziałka zęba 2,0 mm",7NT118B,WERHE,0.80,agent
"WERHE® Brzeszczot do wyrzynarki T118G 5 szt. do cięcia metalu - do precyzyjnego cięcia bardzo cienkich blach, płyt (0.5-1.5 mm) - brzeszczot do metalu do wyrzynarki z uchwytem w kształcie litery T",7NT118G,WERHE,0.80,agent
"WERHE Brzeszczoty do wyrzynarki T119A HCS – do czystych cięć prostych w drewnie 1,5–15 mm – drobna podziałka 1,2 mm, mało wyrwań – 5-pak – trzpień T, 76 mm",7NT119A,WERHE,0.80,agent
"WERHE Brzeszczoty do wyrzynarki T119B HCS – do czystych cięć prostych w drewnie do 15 mm – 5-pak – trzpień T, 76 mm, podziałka 2,0 mm",7NT119B,WERHE,0.80,agent
Nożyk T119BO,7NT119BO,,1.00,apilo
"WERHE® Brzeszczot do wyrzynarki do drewna T119BO – do cięcia krzywizn, miękkie drewno (2-15 mm), brzeszczoty do wyrzynarki z uchwytem T – akcesoria do wyrzynarki",7NT119BO,WERHE,0.80,agent
WERHE® Brzeszczot do wyrzynarki T127D 5 szt. do cięcia metalu - do precyzyjnego cięcia aluminiowych blach (3-15 mm) - brzeszczot do metalu do wyrzynarki z uchwytem w kształcie litery T,7NT127D,WERHE,0.80,agent
Nożyki T218A,7NT218A,,1.00,apilo
WERHE® Brzeszczot do wyrzynarki T218A 5 szt. do cięcia metalu - do cięcia po łukach cienkich blach (1-3 mm) - brzeszczot do metalu do wyrzynarki z uchwytem w kształcie litery T,7NT218A,WERHE,0.85,agent
"WERHE® Brzeszczot do wyrzynarki T218A, opakowanie 5 szt. – Precyzyjne brzeszczoty do metalu do cięcia po łuku cienkich blach (1-3 mm)",7NT218A,WERHE,0.85,agent
Nożyki T225B,7NT225B,,1.00,apilo
"WERHE Profesjonalny brzeszczot do wyrzynarki do drewna, C 250 mm, T225B, smukły, długi, szeroki, grubszy warstw, kompatybilny z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT225B,WERHE,0.75,agent
"WERHE ® Profi – 2 x Holz Stichsägeblätt – C 250mm T225B Schlank lang – Weit Leben dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT225B,WERHE,0.80,agent
"WERHE ® Profesjonalne - 2 x drewniane ostrza do wyrzynarki - C 250 mm T225B Slim Long - Gruba warstwa o dużej żywotności - kompatybilna z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT225Bn2,WERHE,0.80,review
WERHE® Brzeszczot do wyrzynarek do cięcia drewna 2379/1 - do giętych cięć w laminacie i płytach wiórowych - brzeszczoty do pił do wyrzynarek z uchwytem T - akcesoria do wyrzynarek,7NT2379,WERHE,0.80,review
Nożyki 2379-1,7NT2379/2,,1.00,apilo
Nożyki 2379,7NT2379/3,,1.00,apilo
WERHE® brzeszczot do wyrzynarki drewno 2379 - do precyzyjnego cięcia w laminacie i płytach wiórowych - brzeszczoty do wyrzynarek z uchwytem osi T - akcesoria do wyrzynarek,7NT2379/3,WERHE,0.70,agent
Nożyki 2379/5,7NT2379/5,,1.00,apilo
WERHE® Brzeszczot do wyrzynarki drewno 2379-5 - do giętego i precyzyjnego cięcia w laminacie i płytach wiórowych - brzeszczoty do wyrzynarek z uchwytem na oś T - akcesoria do wyrzynarek,7NT2379/5,WERHE,0.75,agent
WERHE® Brzeszczot do wyrzynarki T318BF 5 szt. do cięcia metalu - do precyzyjnego cięcia średnich i grubych blach (2.5-6 mm) - brzeszczot do metalu do wyrzynarki z uchwytem w kształcie litery T,7NT318BF,WERHE,0.80,agent
Nożyki do wyrzynarki T344CB,7NT344CB,,1.00,apilo
"WERHE brzeszczoty do wyrzynarki T344CB, chwyt typu T, 116 mm",7NT344CB,WERHE,0.80,agent
"WERHE ® Profi – 2 x Holz Doppelseitig Stichsägeblätt – C 116mm T344CB – Verschiedenen Formen schnelles enge Schneiden sauber Schichten – Für Ehrgeizig Künstler, Konstrukteur, Ingenieure",7NT344CB,WERHE,0.80,agent
"WERHE Profesjonalne - 2 x drewniane dwustronne ostrza do wyrzynarki - C 116 mm T344CB - różne kształty, szybkie, ciasne cięcie, czyste warstwy - dla ambitnych artystów, projektantów, inżynierów",7NT344CBn2,WERHE,0.80,review
"WERHE ® Profesjonalne - 2 x drewniane dwustronne ostrza do wyrzynarki - C 116 mm T344CB - różne kształty szybkie ciasne cięcie czyste warstwy - dla ambitnych artystów, projektantów, inżynierów",7NT344CBn2,WERHE,0.80,review
Nożyki T344D,7NT344D,,1.00,apilo
"WERHE ® Professional - 5 x drewniane ostrza do wyrzynarki - C 132 mm T344D długi - szybkie cięcie grube warstwy - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT344D,WERHE,0.80,review
"WERHE ® Professionnel - 5 x Lames de puzzle en bois - C 132mm T344D Long - Couches épaisses de coupe rapide - Compatible avec Bosch, Metabo, Milwaukee, Makita puzzles",7NT344D,WERHE,0.80,review
"WERHE ® Profi – 5 x Holz Stichsägeblätt – C 132mm T344D Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT344D,WERHE,0.80,agent
WERKON 5 x WERKON Stichsägeblatt 152 mm T-Schaft T344D Extra Lang Holz Stichsägeblätter,7NT344D,WERKON,0.80,agent
WERKON 5 x brzeszczot do wyrzynarki WERKON 152 mm trzpień T T344D ekstra długie brzeszczoty do wyrzynarki,7NT344D,WERKON,0.80,agent
Nożyki T544D,7NT544D,,1.00,apilo
"WERHE brzeszczoty do wyrzynarki T544D, HCS, 152 mm, do drewna, chwyt typu T",7NT544D,WERHE,0.75,agent
"WERHE ® Profesjonalne - 5 x brzeszczoty do wyrzynarki do drewna - C 152 mm T544D bardzo długie - szybkie cięcie grubych warstw - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT544D,WERHE,0.85,agent
"WERHE ® Profesjonalne, 5 x drewniane brzeszczoty do wyrzynarki - C 152 mm T544D bardzo długie - szybkie cięcie grube warstwy - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT544D,WERHE,0.85,agent
"WERHE ® Profi – 5 x Holz Stichsägeblätt – C 152mm T544D Extra Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT544D,WERHE,0.85,agent
"WERHE ® Profi – 10 x Holz Stichsägeblätt – C 152mm T544D Extra Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosh, Metabo, Makita Stichsägen",7NT544D10,WERHE,0.80,agent
"WERHE ® Professional - 10 x drewniane ostrza do wyrzynarki - C 152 mm T544D bardzo długi - szybkie cięcie grube warstwy - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT544Dn10,WERHE,0.80,review
"WERHE ® Profesjonalne - 5 x drewniane ostrza do wyrzynarki, C 152 mm, T544D, bardzo długie, szybkie cięcie, grube warstwy, kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT544Dn5,WERHE,0.80,review
"WERHE ® Professionnel - 5 x Lames de puzzle en bois - C 152mm T544D Supplémentaire long - Couches épaisses de coupe rapide - Compatible avec Bosch, Metabo, Milwaukee, Makita puzzles",7NT544Dn5,WERHE,0.80,review
Nożyki T718GF,7NT718GF,,1.00,apilo
WERHE ® Professional - 2 x Metal Jigsaw Blades - C185 180mm T718GF Extra Long - Fast Cutting Hard Work Endurance - for Ambitious Artists,7NT718GF,WERHE,0.80,agent
WERHE ® Profi – 2 x Metal Stichsägeblätt – C185 180mm T718GF Extra Lang – Schnelles Schneiden harte Arbeitsausdauer – Für Ehrgeizig Künstler,7NT718GF,WERHE,0.80,agent
WERHE ® Professional – 2 x metalowe ostrza do wyrzynarki – C185 180 mm T718GF bardzo długie – szybkie cięcie ciężkiej pracy – dla ambitnych artystów,7NT718GFn2,WERHE,0.80,review
Nożyki T744D,7NT744D,,1.00,apilo
Pack of 5 Jig Saw Blade 180 mm T Shank T744D Extra Long Wood Jigsaw Blade,7NT744D,WERKON,0.75,agent
"WERHE Profesjonalne brzeszczoty do wyrzynarki T744D zestaw 5 sztuk, 180 mm, bardzo długie ostrza do precyzyjnego cięcia drewna, kompatybilne z wyrzynarkami Bosch, METABO, MAKITA i chwytem T",7NT744D,WERHE,0.85,agent
"WERHE Profesjonalny brzeszczot do wyrzynarki do drewna, C 180 mm, T744D, ekstra długie, szybkie cięcie grubych warstw, kompatybilne z wyrzynarkami Bosh, Metabo, Makita",7NT744D,WERHE,0.75,agent
"WERHE Zestaw 5 brzeszczotów do wyrzynarek Professional T744D 180 mm – Bardzo długie brzeszczoty do precyzyjnych cięć w drewnie, kompatybilne z wyrzynarkami BOSCH, METABO, MAKITA oraz z chwytem T.",7NT744D,WERHE,0.80,review
"WERHE brzeszczoty do wyrzynarki T744D, 180 mm, HCS, zestaw 5 szt.",7NT744D,WERHE,0.85,agent
"WERHE ® Profesjonalne - 5 x brzeszczoty do wyrzynarki do drewna - C 180 mm T744D bardzo długie - szybkie cięcie grubych warstw - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT744D,WERHE,0.85,agent
"WERHE ® Professional - 5 x Wood Jigsaw Blades - C 180mm T744D Extra Long - Fast Cutting thick layers - Compatible with Bosch, Metabo, Milwaukee, Makita Jigsaws",7NT744D,WERHE,0.85,agent
"WERHE ® Profi – 5 x Holz Stichsägeblätt – C 180mm T744D Extra Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosch, Metabo, Milwaukee, Makita Stichsägen",7NT744D,WERHE,0.85,agent
WERKON 5 x Stichsägeblatt 180 mm T-Schaft T744D Extra Lang Holz Stichsägeblätter,7NT744D,WERKON,0.85,agent
WERKON 5 x brzeszczot do wyrzynarki 180 mm trzpień T T744D bardzo długie brzeszczoty do wyrzynarki do drewna,7NT744D,WERKON,0.85,agent
"WERKON Zestaw 5 brzeszczotów do wyrzynarek Professional T744D 180 mm – Bardzo długie brzeszczoty do precyzyjnych cięć w drewnie, kompatybilne z wyrzynarkami BOSCH, METABO, MAKITA oraz z chwytem T.",7NT744D,WERKON,0.80,review
"WERKON brzeszczoty do wyrzynarki T744D, HCS, 180 mm, do Bosch, Metabo",7NT744D,WERKON,0.70,agent
"WERHE Zestaw 10 brzeszczotów do wyrzynarki Professional T744D 180 mm – Bardzo długie brzeszczoty do precyzyjnych cięć w drewnie, kompatybilne z wyrzynarkami BOSCH, METABO, MAKITA oraz z chwytem T.",7NT744D10,WERHE,0.85,agent
WERHE brzeszczoty do wyrzynarki T744D 10-częściowy 180 mm,7NT744D10,WERHE,0.85,agent
"WERHE ® Profi – 10 x Holz Stichsägeblätt – C 180mm T744D Extra Lang – Schnelles Schneiden dicker Schichten – Kompatibel mit Bosh, Metabo, Makita Stichsägen",7NT744D10,WERHE,0.85,agent
WERKON 10 x Profi Stichsägeblatt 180 mm T-Schaft T744D Extra Lang Holz Stichsägeblätter,7NT744D10,WERKON,0.85,agent
WERKON 10 x profesjonalny brzeszczot do wyrzynarki 180 mm trzonek T T744D ekstra długi brzeszczoty do drewna,7NT744D10,WERKON,0.85,agent
"WERKON Zestaw 10 brzeszczotów do wyrzynarki Professional T744D 180 mm – Bardzo długie brzeszczoty do precyzyjnych cięć w drewnie, kompatybilne z wyrzynarkami BOSCH, METABO, MAKITA oraz z chwytem T.",7NT744D10,WERKON,0.85,agent
"WERKON brzeszczoty do wyrzynarki T744D, 180 mm, HCS stal, zestaw 10 szt.",7NT744D10,WERKON,0.85,agent
Nożyki T744D 2op,7NT744D2op,unknown,0.50,agent
"WERHE ® Professional - 10 x drewniane ostrza do wyrzynarki - C 180 mm T744D bardzo długi - szybkie cięcie grube warstwy - kompatybilne z wyrzynarkami Bosch, Metabo, Milwaukee, Makita",7NT744Dn10,WERHE,0.80,review
"WERHE brzeszczoty do wyrzynarki do drewna, zestaw 2 szt., chwyt typu T, HCS",7NT_UNKNOWN2,WERHE,0.30,agent
"WERHE tarcza pilarska 115 x 22,23 mm, 40 zębów, węglik spiekany, do metalu",7TP115x22,WERHE,0.80,review
"WERHE ® Profi Multisägeblatt 115 x 22,23 mm 40Z Universalsägeblatt Kreissägeblatt",7TP115x22,WERHE,0.80,review
Tarcza uniwersalna 210x30 mm 60Z,7TP210x30,,0.80,review
WERHE ® profesjonalne ostrze wielofunkcyjne 210 x 30 mm 60Z zębatka uniwersalna piła okrągła,7TP210x30,WERHE,0.80,review
"Profi Multisägeblatt 190 x 30 mm, 60Z uiverselles Sägeblatt / Kreissägeblatt",7TP?,,0.20,rule_new
Profi Multisägeblatt Universalsägeblatt Kreissägeblatt 190 x 30 mm 60Z,7TP?,,0.20,rule_new
"WERHE ® Profi Multisägeblatt 125 x 22,23 mm 40Z Universalsägeblatt Kreissägeblatt",7TP?,WERHE,0.20,rule_new
WERHE ® Profi Multisägeblatt 190 x 30 mm 60Z Universalsägeblatt Kreissägeblatt,7TP?,WERHE,0.20,rule_new
WERHE ® Profi Multisägeblatt 210 x 30 mm 60Z Universalsägeblatt Kreissägeblatt,7TP?,WERHE,0.20,rule_new
"WERKON Profi Multisägeblatt 125 x 22,23 mm 40Z Universalsägeblatt Kreissägeblatt",7TP?,WERKON,0.20,rule_new
WERKON Profi Multisägeblatt 210 x 30 mm 60Z Universalsägeblatt Kreissägeblatt,7TP?,WERKON,0.20,rule_new
"WERHE ® Profi – 12 tlg. x Holz 1 tlg. Metal Stichsägeblätt Set T-Schaft – 100mm 116mm 132mm 152mm 180mm 250mm – Schnelles dicker Schneiden – Kompatibel mit Bosch, Metabo, Milwaukee Stichsägen",7ZNT13,WERHE,0.60,agent
Sznur Murarski 150m Czerwony,9Lin150,,0.80,review
"WERHE Sznur murarski na szpuli Ø1,8 mm długość 150 m z uchwytem – sznur brukarski czerwony – sznur budowlany z plecionego polipropylenu – odporny na węzły, zerwanie i obciążenia",9Lin150,WERHE,0.80,review
"WERHE Sznur murarski na szpuli Ø1,8 mm długość 150 m z uchwytem – sznur brukarski żółty – sznur budowlany z plecionego polipropylenu – odporny na węzły, zerwanie i obciążenia",9Lin150,WERHE,0.80,review
"WERHE sznurek murarski na szpuli Ø1,8 mm, długość 150 m z uchwytem – czerwony sznurek brukarski – pleciona polipropylenowa żyłka budowlana – odporna na sęki, rozdarcia i trwała",9Lin150,WERHE,0.80,review
"WERHE sznurek na szpuli Ø1,8 mm, długość 150 m z uchwytem – żółta żyłka brukarska – pleciony polipropylenowy sznurek budowlany – odporny na sęki, rozdarcia i trwały",9Lin150,WERHE,0.80,review
WERHE sworzeń szybkiej wymiany z zawleczką do świdra ziemnego,9Sw,WERHE,0.80,review
"WERHE szybki sworzeń do świdra ziemnego z zawleczką, stal sprężynowa",9Sw,WERHE,0.80,review
Werhe® 10 szt. Szybka wymiana śrub do wierteł ziemnych. Śruba zabezpieczająca z zawleczką. Wykonany z wysokiej jakości stali sprężynowej. Śruba nadaje się do wszystkich uniwersalnych wierteł ziemnych.,9Swn10,WERHE,0.50,rule_new
Zawleczka bolec 10 Sztuk,9Swn10,,0.50,rule_new
WERHE bolce szybkozłączne WERHE do świdrów ziemnych – zestaw 5 bolców blokujących ze stali sprężynowej z zawleczką – uniwersalne do stabilnego mocowania wiertła,9Swn5,WERHE,0.80,review
Werhe® 5 szt. Szybka wymiana śrub do wierteł ziemnych. Śruba bezpieczeństwa z zawleczką. Wykonany z wysokiej jakości stali sprężynowej. Śruba nadaje się do wszystkich uniwersalnych wierteł ziemnych.,9Swn5,WERHE,0.50,rule_new
Werhe® 5 szt. szybkośrubek do wierteł do ziemi. Wiertło zabezpieczające z przetyczką. Wykonane z wysokiej jakości stali sprężynowej. Śruba Pasuje do wszystkich uniwersalnych wierteł do ziemi.,9Swn5,WERHE,0.80,review
Zawleczka bolec 5 Sztuk,9Swn5,,0.50,rule_new
Zawleczki szybkie 5sztuk,9Swn5,,0.50,rule_new
"Adaptateur WERHE® 1 1/4"" UNC vers manchon R 1/2"". Pour perceuse à carotter pour scies cloches à béton, perceuse à carotter pour perceuse à canette.",9X1.1/4,WERHE,0.50,rule_new
"WERHE ® Profi Diamantscheibe 125 mm Feinsteinzeug Fliesen Granit Diamant-Trennscheibe 1,2mm",9X125,WERHE,0.50,rule_new
"WERKON Diamantscheibe 125 mm Feinsteinzeug Fliesen Granit Diamant-Trennscheibe 1,2mm",9X125,WERKON,0.50,rule_new
"WERHE ® Professionnel - 5 x Lames de puzzle en bois - C 180mm T744D Supplémentaire long - Couches épaisses de coupe rapide - Compatible avec Bosch, Metabo, Milwaukee, Makita puzzles",9X180,WERHE,0.50,rule_new
FBA15F7P0GHJ – CANCELLED ? Sprawa do wyjaśnienia,9X?,,0.20,rule_new
Hartmetall eco Farbe,9X?,,0.20,rule_new
"Meister Kerbschnitzwerkzeug-Satz 12-teilig, 7702000",9X?,,0.20,rule_new
Nie została Wysłana,9X?,,0.20,rule_new
Packer Beton Landschaftsbauer Bauherr Grundlegung Werkzeuge für Demolition Jackhammer Breaker,9X?,,0.20,rule_new
WERHE Adaptateur tarière pour STIHL BT 106 ° c BT 120 ° c BT 121/130 foret à perche,9X?,WERHE,0.20,rule_new
"\FBA (21.09.21, 13:15)",9X?,,0.20,rule_new
