name,lines,units,lines_WRO5,lines_XPO1,first_month,last_month,family,shank,L_est,fkey,skus,fc_dominant,purity,fc_last
"Gwoździarka 13,5mm SDS Max",1,5.0,1,0,2026-08,2026-08,other,sds_max,150.0,other|sds_max,"6PO13,5mk",WRO5,1.0,WRO5
Dłuto do Betonu 40x250 SDS PLUS Czerwone,1,5.0,1,0,2026-07,2026-07,chisel_flat,sds_plus,250.0,chisel_flat|d40|l250|sds_plus,3DB40x250pP,WRO5,1.0,WRO5
"WERHE SDS MAX dłuto stojące, 33 zęby, 240 mm, trójkątny kształt 18 mm, do betonu i obróbki kamienia, 2 rodzaje zębów ze stali, chropowatość podłoża i usuwanie warstw",1,5.0,1,0,2026-03,2026-03,chisel_flat,sds_max,240.0,chisel_flat|d18|l240|sds_max,,WRO5,1.0,WRO5
"WERHE® Wbijak do kotew gruntowych WERHE HEX28 Ø16,5 mm 25 x 260 mm – solidny wkrętak do prętów uziomowych i uziemień – kompatybilny z młotami wyburzeniowymi HEX28",1,5.0,1,0,2026-03,2026-03,driver_rod,hex28,260.0,driver_rod|d16.5|l260|hex28,,WRO5,1.0,WRO5
WERHE Wiertło do betonu SDS MAX 16 x 460 mm – Wiertło udarowe do betonu i cegły – 4 krawędzie tnące,1,5.0,0,1,2026-05,2026-05,drill_bit,sds_max,460.0,drill_bit|d16|l460|sds_max,,XPO1,1.0,XPO1
"WERHE SDS MAX dłuto 16 zębów, 240 mm, kwadrat 18 mm, do betonu i obróbki kamienia, stalowe zęby, chropowatość podłoża i usuwanie warstw",1,5.0,1,0,2026-03,2026-03,chisel_flat,sds_max,240.0,chisel_flat|d18|l240|sds_max,,WRO5,1.0,WRO5
WERKON Profesjonalne wiertło do betonu SDS Plus 12 x 460 mm wiertło udarowe wiertło do kamienia wiertło do betonu wiertło,1,5.0,0,1,2024-06,2024-06,drill_bit,sds_plus,460.0,drill_bit|d12|l460|sds_plus,,XPO1,1.0,XPO1
Nożyki 2379/5,1,5.0,1,0,2026-08,2026-08,blade_jigsaw,,150.0,blade_jigsaw,7NT2379/5,WRO5,1.0,WRO5
WERHE SDS Max wiertło do betonu 25 x 460 mm wiertło udarowe wiertło do kamienia wiertło do betonu,1,5.0,0,1,2024-09,2024-09,drill_bit,sds_max,460.0,drill_bit|d25|l460|sds_max,,XPO1,1.0,XPO1
Świder Ogrodowy 60X220/ 1Wo60x220,1,4.0,1,0,2026-08,2026-08,auger,,220.0,auger|d60|l220,,WRO5,1.0,WRO5
WERHE adapter do świdrów spalinowych do M14 gwint wewnętrzny,1,4.0,1,0,2026-06,2026-06,adapter,m14,150.0,adapter|m14,,WRO5,1.0,WRO5
WERHE ® Profi HEX28 dłuto łopatkowe 135 x 410 mm gniazdo sześciokątne 28 mm do wyburzeń dłuto młotkowe walizka z tworzywa sztucznego,2,4.0,0,2,2025-07,2025-12,chisel_flat,hex28,410.0,chisel_flat|d135|l410|hex28,,XPO1,1.0,XPO1
"WERHE dłuto łopatkowe HEX28, 50x400 mm, do młota wyburzeniowego",1,4.0,1,0,2026-06,2026-06,chisel_flat,hex28,400.0,chisel_flat|d50|l400|hex28,,WRO5,1.0,WRO5
WERHE SDS Max wiertło do betonu 32 x 460 mm wiertło udarowe wiertło do betonu,2,4.0,0,2,2025-07,2025-09,drill_bit,sds_max,460.0,drill_bit|d32|l460|sds_max,,XPO1,1.0,XPO1
"WERHE Wiertło do lodu – 200 × 800 mm – szybkie wiercenie do wędkarstwa podlodowego – ostrza z węglików spiekanych, adapter HEX 10 mm, osłona ostrza – lekka konstrukcja z nylonu i aluminium",1,4.0,0,1,2026-01,2026-01,adapter,hex,800.0,adapter|hex,,XPO1,1.0,XPO1
WERHE SDS Max wiertło do betonu 20 x 460 mm wiertło udarowe wiertło do betonu,2,4.0,0,2,2025-08,2025-09,drill_bit,sds_max,460.0,drill_bit|d20|l460|sds_max,,XPO1,1.0,XPO1
Adapter przejście z Wiertnicy do M14W #2,1,4.0,1,0,2026-08,2026-08,adapter,,150.0,adapter,4Aw-M14wew,WRO5,1.0,WRO5
Wbijak do pali 105x125x235 HEX30,1,4.0,1,0,2026-07,2026-07,driver_pile,hex30,125.0,driver_pile|d105|l125|hex30,6PO105h30,WRO5,1.0,WRO5
Wiertło do betonu 18x460mm SDS MAX,1,4.0,0,1,2026-08,2026-08,drill_bit,sds_max,460.0,drill_bit|d18|l460|sds_max,2WB18x460m,XPO1,1.0,XPO1
Bruzdownik motylkowy 250mm SDS Plus,1,4.0,1,0,2026-08,2026-08,chisel_gouge,sds_plus,250.0,chisel_gouge|l250|sds_plus,3Brm250p,WRO5,1.0,WRO5
"Pobijak 16,5mm HEX30",1,4.0,1,0,2026-07,2026-07,driver_rod,hex30,150.0,driver_rod|d16.5|hex30,"6PO16,5h30",WRO5,1.0,WRO5
"WERHE Wiertło do lodu – Ø 200 mm – długość 80 cm – szybkie wiercenie do łowienia lodów – ostrza z twardego metalu, ochrona ostrza – lekka konstrukcja z nylonu i aluminium – uchwyt 75 cm",1,4.0,0,1,2026-01,2026-01,other,,800.0,other|d200|l800,,XPO1,1.0,XPO1
Dłuto do betonu 75x400 sds max,1,3.0,1,0,2026-08,2026-08,chisel_flat,sds_max,400.0,chisel_flat|d75|l400|sds_max,3DB75x400m,WRO5,1.0,WRO5
Wiertło do betonu 10x460mm SDS PLUS,1,3.0,0,1,2026-08,2026-08,drill_bit,sds_plus,460.0,drill_bit|d10|l460|sds_plus,2WB10x460p,XPO1,1.0,XPO1
Wiertło do betonu 14x460mm SDS PLUS,1,3.0,0,1,2026-08,2026-08,drill_bit,sds_plus,460.0,drill_bit|d14|l460|sds_plus,2WB14x460p,XPO1,1.0,XPO1
WERHE profesjonalne SDS Plus płaskie dłuto płaskie 40 x 250 mm szerokości dłuto płaskie,1,3.0,1,0,2024-10,2024-10,chisel_flat,sds_plus,250.0,chisel_flat|d40|l250|sds_plus,,WRO5,1.0,WRO5
"WERHE zestaw dłut SDS Hex, płaskie i szpic i dłuto łopatkowe, 410 mm",1,3.0,0,1,2026-06,2026-06,set_chisel,hex30,410.0,set_chisel|hex30|n3,,XPO1,1.0,XPO1
"WERHE wiertło do betonu SDS Max 30x600 mm, wiertło udarowe, 4 ostrza, beton",1,3.0,0,1,2026-06,2026-06,drill_bit,sds_max,600.0,drill_bit|d30|l600|sds_max,,XPO1,1.0,XPO1
"WERHE sprężyna skrętna do świdra ręcznego, amortyzator ze siatki stalowej",1,3.0,1,0,2026-06,2026-06,spring,,150.0,spring,,WRO5,1.0,WRO5
Dłuto do betonu 40x250 SDS PLUS,1,3.0,1,0,2026-08,2026-08,chisel_flat,sds_plus,250.0,chisel_flat|d40|l250|sds_plus,3DB40x250p,WRO5,1.0,WRO5
Adapter SDS Max do 1.1/4,1,3.0,1,0,2026-08,2026-08,adapter,sds_max,150.0,adapter|sds_max|unc_1_1_4,4Am-1.1/4,WRO5,1.0,WRO5
Adapter SDS Plus do 1.1/4,1,3.0,1,0,2026-08,2026-08,adapter,sds_plus,150.0,adapter|sds_plus|unc_1_1_4,4Ap-1.1/4,WRO5,1.0,WRO5
Wbijak do pali 125x145x235 HEX30,1,3.0,1,0,2026-07,2026-07,driver_pile,hex30,145.0,driver_pile|d125|l145|hex30,6PO125h30,WRO5,1.0,WRO5
WERHE ® Professional SDS Max Moil Shank zestaw dłut punktowych 2 sztuki 18 50 x 400 mm płaski czubek szpiczasty na zimno do młotka rozbiórkowego,1,3.0,0,1,2025-10,2025-10,set_chisel,sds_max,400.0,set_chisel|sds_max|n50,,XPO1,1.0,XPO1
"Pobijak 16,5x35x260mm SDS MAX Premium",1,3.0,1,0,2026-08,2026-08,driver_rod,sds_max,35.0,driver_rod|d16.5|l35|sds_max,"6PO16,5mP",WRO5,1.0,WRO5
"WERHE Profi SDS Plus wiertło do betonu 20 x 460 mm, wiertło udarowe, wiertło do kamienia, wiertło do betonu",1,3.0,0,1,2025-01,2025-01,drill_bit,sds_plus,460.0,drill_bit|d20|l460|sds_plus,,XPO1,1.0,XPO1
"Pobijak 25,5x35x260mm HEX28",1,3.0,1,0,2026-08,2026-08,driver_rod,hex28,35.0,driver_rod|d25.5|l35|hex28,"6PO25,5h28",WRO5,1.0,WRO5
WERHE Profi SDS Max płaskie dłuto szerokie 75 x 400 mm płaskie dłuto szerokie,1,3.0,0,1,2026-02,2026-02,chisel_flat,sds_max,400.0,chisel_flat|d75|l400|sds_max,,XPO1,1.0,XPO1
"WERHE® Groszkownik SDS MAX, 16 zębów, 200 mm – do obróbki betonu i kamienia",1,3.0,1,0,2026-04,2026-04,chisel_bush,sds_max,200.0,chisel_bush|l200|sds_max,,WRO5,1.0,WRO5
Sprężyna Amortyzator sił skrętnych,1,3.0,1,0,2026-08,2026-08,spring,,150.0,spring,4ASprezyna,WRO5,1.0,WRO5
"WERHE pobijak do uziomów HEX28 Ø 16,5 mm, 25x260 mm",1,3.0,1,0,2026-06,2026-06,driver_rod,hex28,260.0,driver_rod|d16.5|l260|hex28,,WRO5,1.0,WRO5
Tarcza uniwersalna 210x30 mm 60Z,1,3.0,1,0,2026-08,2026-08,saw_disc,,150.0,saw_disc,,WRO5,1.0,WRO5
WERHE® Groszkownik HEX28 16 zębów dł. 220 mm – Wytrzymałe dłuto do prac betonowych – Kwadratowe,1,3.0,1,0,2026-03,2026-03,chisel_bush,hex28,220.0,chisel_bush|l220|hex28,,WRO5,1.0,WRO5
"WERHE dłuto łopatkowe SDS Plus 75x250 mm, dłuto płaskie, stal hartowana",1,3.0,1,0,2026-06,2026-06,chisel_flat,sds_plus,250.0,chisel_flat|d75|l250|sds_plus,,WRO5,1.0,WRO5
Szpic do betonu 600mm SDS MAX,1,3.0,0,1,2026-07,2026-07,chisel_point,sds_max,600.0,chisel_point|l600|sds_max,3DBx600m,XPO1,1.0,XPO1
Groszkownik 270mm 9 zębów Hex 30 okrągły,1,3.0,1,0,2026-08,2026-08,chisel_bush,hex30,270.0,chisel_bush|l270|hex30,6GR9x270h30,WRO5,1.0,WRO5
WERKON Wiertło do betonu 25 x 600 mm Profesjonalny SDS Plus do wiertarki udarowej,1,3.0,0,1,2025-10,2025-10,drill_bit,sds_plus,600.0,drill_bit|d25|l600|sds_plus,,XPO1,1.0,XPO1
Groszkownik 220mm 35x35mm 16 zębów Hex 28,1,3.0,1,0,2026-08,2026-08,chisel_bush,hex28,35.0,chisel_bush|d35|l35|hex28,6GR16x220h28,WRO5,1.0,WRO5
"Zestaw dłut , Szpic , 25 x 400 SDS MAX",1,2.0,0,1,2026-08,2026-08,set_chisel,sds_max,400.0,set_chisel|sds_max|n25,,XPO1,1.0,XPO1
Wiertło do betonu 12x600mm SDS Plus,1,2.0,0,1,2026-08,2026-08,drill_bit,sds_plus,600.0,drill_bit|d12|l600|sds_plus,2WB12x600p,XPO1,1.0,XPO1
"WERHE® Adapter do wierteł diamentowych SDS Plus na gwint 1 1/4"" UNC z gwintem 1/2"" – Wytrzymałe narzędzie do wiercenia",1,2.0,1,0,2026-04,2026-04,adapter,sds_plus,150.0,adapter|sds_plus|unc_1_1_4,,WRO5,1.0,WRO5
Ubijaczka okrągła 250mm HEX30,1,2.0,1,0,2026-08,2026-08,other,hex30,250.0,other|hex30,"6U9,9h30",WRO5,1.0,WRO5
"WERHE pobijak do pali HEX30, Ø 65 mm, do pali i rur, budowa ogrodzeń",1,2.0,1,0,2026-06,2026-06,driver_pile,hex30,150.0,driver_pile|d65|hex30,,WRO5,1.0,WRO5
Adapter do świdra z 25mm do 20mm (makita),1,2.0,1,0,2026-07,2026-07,adapter,,150.0,adapter,4AMakita,WRO5,1.0,WRO5
"WERHE® młot do palowania HEX30 Ø95mm – Solidny zbijak do budowy ogrodzeń i instalacji solarnych – Łącznik HEX30, 110x250mm",1,2.0,1,0,2025-10,2025-10,other,hex30,250.0,other|d95|hex30,,WRO5,1.0,WRO5
Groszkownik 270mm 12 zębów Hex 30,1,2.0,1,0,2026-07,2026-07,chisel_bush,hex30,270.0,chisel_bush|l270|hex30,6GR12x270h30,WRO5,1.0,WRO5
Bruzdownik motylkowy 600mm SDS MAX,1,2.0,0,1,2026-07,2026-07,chisel_gouge,sds_max,600.0,chisel_gouge|l600|sds_max,3Brm600m,XPO1,1.0,XPO1
Groszkownik 16Z 18x240 mm SDS MAX - Ostry - Kwadrat,1,2.0,1,0,2026-08,2026-08,chisel_bush,sds_max,240.0,chisel_bush|d18|l240|sds_max,6GR16x240m,WRO5,1.0,WRO5
Adapter Z wiertnicy do 1/2 -20unf zew,1,2.0,1,0,2026-07,2026-07,adapter,unf_1_2,150.0,adapter|unf_1_2,4Aw1/2-1/2-20UNF,WRO5,1.0,WRO5
Groszkownik 15/18Z x 240 mm SDS MAX - Ostry - Trójkąt,1,2.0,1,0,2026-08,2026-08,chisel_bush,sds_max,240.0,chisel_bush|l240|sds_max,6GR33X250m,WRO5,1.0,WRO5
"WERHE® Groszkownik HEX30 12 zębów dł. 270 mm, okrąg ⌀45 mm - Młoty nasadowe do elektrycznych młotów wyburzeniowych - Nasadki wyburzeniowe, do młotkowania betonu - Dłuto młotkowe",1,1.0,1,0,2025-10,2025-10,chisel_bush,hex30,270.0,chisel_bush|d45|hex30,,WRO5,1.0,WRO5
